subscription,subscription_amount,visit_id
1.0,131.0,5555700000
1.0,105.0,5555700001
1.0,147.0,5555700005
1.0,114.0,5555700008
1.0,103.0,5555700009
1.0,150.0,5555700010
1.0,113.0,5555700011
1.0,112.0,5555700012
1.0,150.0,5555700030
1.0,103.0,5555700032
1.0,150.0,5555700039
1.0,146.0,5555700040
1.0,150.0,5555700042
1.0,150.0,5555700047
1.0,130.0,5555700048
1.0,103.0,5555700053
1.0,112.0,5555700056
1.0,150.0,5555700058
1.0,90.0,5555700059
1.0,112.0,5555700060
1.0,103.0,5555700061
1.0,103.0,5555700062
1.0,103.0,5555700064
1.0,150.0,5555700065
1.0,150.0,5555700066
1.0,103.0,5555700068
1.0,150.0,5555700070
1.0,95.0,5555700072
1.0,141.0,5555700076
1.0,103.0,5555700079
1.0,141.0,5555700081
1.0,122.0,5555700087
1.0,122.0,5555700090
1.0,112.0,5555700093
1.0,150.0,5555700096
1.0,109.0,5555700098
1.0,119.0,5555700099
1.0,112.0,5555700101
1.0,112.0,5555700103
1.0,112.0,5555700104
1.0,127.0,5555700106
1.0,144.0,5555700109
1.0,141.0,5555700111
1.0,112.0,5555700112
1.0,131.0,5555700116
1.0,147.0,5555700117
1.0,150.0,5555700119
1.0,119.0,5555700121
1.0,148.0,5555700126
1.0,150.0,5555700129
1.0,150.0,5555700130
1.0,112.0,5555700132
1.0,122.0,5555700133
1.0,150.0,5555700135
1.0,107.0,5555700140
1.0,95.0,5555700144
1.0,122.0,5555700148
1.0,112.0,5555700153
1.0,120.0,5555700154
1.0,131.0,5555700165
1.0,150.0,5555700166
1.0,122.0,5555700167
1.0,112.0,5555700168
1.0,103.0,5555700174
1.0,122.0,5555700175
1.0,112.0,5555700176
1.0,131.0,5555700179
1.0,149.0,5555700183
1.0,103.0,5555700198
1.0,143.0,5555700199
1.0,131.0,5555700201
1.0,131.0,5555700204
1.0,150.0,5555700206
1.0,131.0,5555700212
1.0,150.0,5555700217
1.0,116.0,5555700218
1.0,114.0,5555700221
1.0,112.0,5555700222
1.0,141.0,5555700227
1.0,128.0,5555700231
1.0,141.0,5555700232
1.0,122.0,5555700236
1.0,103.0,5555700237
1.0,150.0,5555700240
1.0,150.0,5555700245
1.0,123.0,5555700248
1.0,131.0,5555700250
1.0,131.0,5555700251
1.0,125.0,5555700254
1.0,150.0,5555700257
1.0,103.0,5555700258
1.0,112.0,5555700259
1.0,103.0,5555700260
1.0,103.0,5555700263
1.0,141.0,5555700267
1.0,122.0,5555700270
1.0,150.0,5555700271
1.0,112.0,5555700273
1.0,122.0,5555700275
1.0,150.0,5555700280
1.0,103.0,5555700282
1.0,141.0,5555700284
1.0,112.0,5555700285
1.0,45.0,5555700287
1.0,107.0,5555700288
1.0,150.0,5555700289
1.0,98.0,5555700290
1.0,100.0,5555700292
1.0,103.0,5555700293
1.0,112.0,5555700295
1.0,150.0,5555700296
1.0,26.0,5555700303
1.0,141.0,5555700307
1.0,131.0,5555700309
1.0,150.0,5555700314
1.0,150.0,5555700318
1.0,112.0,5555700323
1.0,150.0,5555700325
1.0,141.0,5555700328
1.0,122.0,5555700331
1.0,103.0,5555700332
1.0,117.0,5555700333
1.0,110.0,5555700337
1.0,150.0,5555700339
1.0,112.0,5555700341
1.0,131.0,5555700343
1.0,117.0,5555700347
1.0,122.0,5555700349
1.0,150.0,5555700350
1.0,122.0,5555700355
1.0,110.0,5555700363
1.0,106.0,5555700364
1.0,141.0,5555700368
1.0,127.0,5555700369
1.0,130.0,5555700370
1.0,150.0,5555700372
1.0,103.0,5555700376
1.0,99.0,5555700377
1.0,150.0,5555700380
1.0,98.0,5555700382
1.0,112.0,5555700388
1.0,136.0,5555700391
1.0,112.0,5555700394
1.0,13.0,5555700395
1.0,141.0,5555700399
1.0,112.0,5555700403
1.0,131.0,5555700406
1.0,150.0,5555700409
1.0,97.0,5555700412
1.0,141.0,5555700413
1.0,122.0,5555700414
1.0,103.0,5555700415
1.0,122.0,5555700416
1.0,150.0,5555700417
1.0,116.0,5555700418
1.0,141.0,5555700419
1.0,107.0,5555700420
1.0,103.0,5555700422
1.0,135.0,5555700423
1.0,131.0,5555700424
1.0,110.0,5555700425
1.0,112.0,5555700428
1.0,107.0,5555700429
1.0,141.0,5555700432
1.0,141.0,5555700434
1.0,112.0,5555700436
1.0,112.0,5555700442
1.0,103.0,5555700445
1.0,141.0,5555700446
1.0,103.0,5555700449
1.0,150.0,5555700451
1.0,146.0,5555700453
1.0,150.0,5555700454
1.0,150.0,5555700455
1.0,122.0,5555700458
1.0,103.0,5555700459
1.0,131.0,5555700461
1.0,112.0,5555700462
1.0,112.0,5555700466
1.0,112.0,5555700468
1.0,150.0,5555700471
1.0,141.0,5555700473
1.0,104.0,5555700474
1.0,141.0,5555700477
1.0,112.0,5555700478
1.0,150.0,5555700480
1.0,103.0,5555700483
1.0,150.0,5555700486
1.0,132.0,5555700487
1.0,131.0,5555700488
1.0,103.0,5555700493
1.0,131.0,5555700494
1.0,122.0,5555700495
1.0,122.0,5555700500
1.0,150.0,5555700501
1.0,141.0,5555700502
1.0,131.0,5555700509
1.0,141.0,5555700515
1.0,103.0,5555700517
1.0,125.0,5555700522
1.0,131.0,5555700523
1.0,141.0,5555700527
1.0,112.0,5555700528
1.0,30.0,5555700529
1.0,122.0,5555700532
1.0,133.0,5555700535
1.0,131.0,5555700536
1.0,131.0,5555700540
1.0,150.0,5555700541
1.0,103.0,5555700543
1.0,103.0,5555700544
1.0,98.0,5555700547
1.0,112.0,5555700548
1.0,150.0,5555700550
1.0,28.0,5555700551
1.0,150.0,5555700552
1.0,98.0,5555700553
1.0,112.0,5555700556
1.0,135.0,5555700558
1.0,103.0,5555700561
1.0,131.0,5555700565
1.0,150.0,5555700573
1.0,104.0,5555700575
1.0,112.0,5555700576
1.0,131.0,5555700579
1.0,141.0,5555700580
1.0,95.0,5555700583
1.0,150.0,5555700585
1.0,112.0,5555700586
1.0,141.0,5555700587
1.0,141.0,5555700588
1.0,138.0,5555700590
1.0,112.0,5555700596
1.0,140.0,5555700597
1.0,150.0,5555700602
1.0,122.0,5555700604
1.0,122.0,5555700606
1.0,150.0,5555700607
1.0,138.0,5555700608
1.0,57.0,5555700609
1.0,103.0,5555700610
1.0,112.0,5555700611
1.0,122.0,5555700614
1.0,98.0,5555700616
1.0,150.0,5555700617
1.0,150.0,5555700619
1.0,100.0,5555700622
1.0,141.0,5555700631
1.0,102.0,5555700632
1.0,103.0,5555700633
1.0,124.0,5555700635
1.0,112.0,5555700636
1.0,131.0,5555700638
1.0,30.0,5555700639
1.0,131.0,5555700641
1.0,112.0,5555700642
1.0,150.0,5555700643
1.0,150.0,5555700648
1.0,131.0,5555700649
1.0,131.0,5555700650
1.0,112.0,5555700651
1.0,112.0,5555700652
1.0,98.0,5555700657
1.0,141.0,5555700659
1.0,150.0,5555700660
1.0,95.0,5555700666
1.0,103.0,5555700667
1.0,144.0,5555700668
1.0,112.0,5555700679
1.0,150.0,5555700683
1.0,98.0,5555700685
1.0,103.0,5555700690
1.0,112.0,5555700692
1.0,103.0,5555700694
1.0,150.0,5555700696
1.0,33.0,5555700697
1.0,110.0,5555700698
1.0,150.0,5555700700
1.0,150.0,5555700704
1.0,150.0,5555700709
1.0,141.0,5555700710
1.0,107.0,5555700712
1.0,103.0,5555700713
1.0,131.0,5555700716
1.0,110.0,5555700721
1.0,122.0,5555700723
1.0,99.0,5555700724
1.0,120.0,5555700729
1.0,122.0,5555700731
1.0,103.0,5555700733
1.0,112.0,5555700736
1.0,131.0,5555700739
1.0,99.0,5555700741
1.0,111.0,5555700742
1.0,104.0,5555700748
1.0,119.0,5555700752
1.0,112.0,5555700753
1.0,98.0,5555700754
1.0,131.0,5555700755
1.0,150.0,5555700757
1.0,141.0,5555700761
1.0,141.0,5555700762
1.0,39.0,5555700763
1.0,150.0,5555700764
1.0,103.0,5555700765
1.0,112.0,5555700767
1.0,150.0,5555700768
1.0,103.0,5555700770
1.0,122.0,5555700771
1.0,112.0,5555700776
1.0,150.0,5555700777
1.0,135.0,5555700778
1.0,141.0,5555700779
1.0,131.0,5555700781
1.0,150.0,5555700782
1.0,141.0,5555700783
1.0,122.0,5555700787
1.0,141.0,5555700789
1.0,108.0,5555700790
1.0,122.0,5555700791
1.0,109.0,5555700793
1.0,150.0,5555700797
1.0,150.0,5555700807
1.0,150.0,5555700810
1.0,150.0,5555700813
1.0,132.0,5555700817
1.0,150.0,5555700818
1.0,103.0,5555700819
1.0,136.0,5555700820
1.0,150.0,5555700821
1.0,150.0,5555700823
1.0,103.0,5555700825
1.0,150.0,5555700826
1.0,113.0,5555700828
1.0,110.0,5555700834
1.0,103.0,5555700840
1.0,150.0,5555700842
1.0,150.0,5555700844
1.0,108.0,5555700846
1.0,112.0,5555700848
1.0,150.0,5555700849
1.0,150.0,5555700852
1.0,141.0,5555700853
1.0,112.0,5555700855
1.0,131.0,5555700860
1.0,141.0,5555700861
1.0,141.0,5555700863
1.0,150.0,5555700868
1.0,98.0,5555700871
1.0,122.0,5555700873
1.0,122.0,5555700874
1.0,112.0,5555700877
1.0,150.0,5555700878
1.0,150.0,5555700880
1.0,150.0,5555700881
1.0,141.0,5555700884
1.0,103.0,5555700887
1.0,122.0,5555700888
1.0,150.0,5555700889
1.0,99.0,5555700890
1.0,131.0,5555700891
1.0,111.0,5555700892
1.0,145.0,5555700893
1.0,121.0,5555700899
1.0,122.0,5555700908
1.0,111.0,5555700911
1.0,128.0,5555700912
1.0,122.0,5555700915
1.0,141.0,5555700918
1.0,112.0,5555700919
1.0,147.0,5555700923
1.0,131.0,5555700925
1.0,103.0,5555700928
1.0,141.0,5555700933
1.0,112.0,5555700937
1.0,103.0,5555700938
1.0,103.0,5555700939
1.0,150.0,5555700941
1.0,122.0,5555700945
1.0,150.0,5555700949
1.0,119.0,5555700950
1.0,141.0,5555700952
1.0,112.0,5555700955
1.0,131.0,5555700959
1.0,103.0,5555700964
1.0,141.0,5555700965
1.0,119.0,5555700967
1.0,150.0,5555700971
1.0,122.0,5555700972
1.0,131.0,5555700976
1.0,122.0,5555700977
1.0,103.0,5555700978
1.0,103.0,5555700981
1.0,60.0,5555700984
1.0,141.0,5555700985
1.0,150.0,5555700989
1.0,122.0,5555700993
1.0,112.0,5555700994
1.0,131.0,5555700999
1.0,106.0,5555701005
1.0,131.0,5555701007
1.0,141.0,5555701011
1.0,141.0,5555701012
1.0,94.0,5555701014
1.0,103.0,5555701015
1.0,112.0,5555701023
1.0,112.0,5555701025
1.0,118.0,5555701026
1.0,135.0,5555701027
1.0,118.0,5555701028
1.0,136.0,5555701029
1.0,150.0,5555701032
1.0,103.0,5555701033
1.0,150.0,5555701036
1.0,150.0,5555701039
1.0,103.0,5555701046
1.0,103.0,5555701047
1.0,112.0,5555701048
1.0,142.0,5555701049
1.0,136.0,5555701052
1.0,103.0,5555701053
1.0,122.0,5555701055
1.0,126.0,5555701059
1.0,150.0,5555701064
1.0,127.0,5555701070
1.0,141.0,5555701072
1.0,141.0,5555701073
1.0,103.0,5555701075
1.0,150.0,5555701076
1.0,122.0,5555701079
1.0,111.0,5555701081
1.0,122.0,5555701083
1.0,141.0,5555701085
1.0,150.0,5555701087
1.0,150.0,5555701090
1.0,122.0,5555701091
1.0,134.0,5555701092
1.0,150.0,5555701095
1.0,138.0,5555701098
1.0,119.0,5555701099
1.0,150.0,5555701101
1.0,132.0,5555701102
1.0,103.0,5555701103
1.0,142.0,5555701105
1.0,112.0,5555701108
1.0,150.0,5555701113
1.0,137.0,5555701114
1.0,141.0,5555701116
1.0,122.0,5555701117
1.0,139.0,5555701119
1.0,134.0,5555701120
1.0,131.0,5555701122
1.0,103.0,5555701125
1.0,150.0,5555701126
1.0,150.0,5555701131
1.0,103.0,5555701133
1.0,103.0,5555701135
1.0,150.0,5555701136
1.0,103.0,5555701137
1.0,122.0,5555701138
1.0,141.0,5555701139
1.0,150.0,5555701141
1.0,145.0,5555701144
1.0,150.0,5555701148
1.0,113.0,5555701149
1.0,131.0,5555701151
1.0,140.0,5555701152
1.0,131.0,5555701153
1.0,112.0,5555701158
1.0,112.0,5555701164
1.0,112.0,5555701166
1.0,103.0,5555701168
1.0,103.0,5555701170
1.0,146.0,5555701172
1.0,112.0,5555701174
1.0,121.0,5555701177
1.0,141.0,5555701178
1.0,141.0,5555701180
1.0,150.0,5555701181
1.0,141.0,5555701184
1.0,123.0,5555701188
1.0,140.0,5555701194
1.0,112.0,5555701195
1.0,141.0,5555701199
1.0,98.0,5555701200
1.0,119.0,5555701204
1.0,112.0,5555701205
1.0,112.0,5555701206
1.0,123.0,5555701211
1.0,150.0,5555701215
1.0,122.0,5555701218
1.0,104.0,5555701220
1.0,141.0,5555701221
1.0,150.0,5555701223
1.0,131.0,5555701224
1.0,141.0,5555701225
1.0,141.0,5555701226
1.0,103.0,5555701228
1.0,141.0,5555701234
1.0,122.0,5555701235
1.0,141.0,5555701238
1.0,104.0,5555701240
1.0,102.0,5555701243
1.0,103.0,5555701244
1.0,137.0,5555701251
1.0,13.0,5555701253
1.0,112.0,5555701260
1.0,127.0,5555701262
1.0,141.0,5555701269
1.0,128.0,5555701270
1.0,141.0,5555701273
1.0,141.0,5555701274
1.0,103.0,5555701275
1.0,112.0,5555701276
1.0,141.0,5555701277
1.0,150.0,5555701286
1.0,150.0,5555701287
1.0,122.0,5555701288
1.0,141.0,5555701294
1.0,132.0,5555701303
1.0,103.0,5555701310
1.0,129.0,5555701312
1.0,131.0,5555701315
1.0,97.0,5555701316
1.0,141.0,5555701317
1.0,126.0,5555701318
1.0,131.0,5555701322
1.0,120.0,5555701323
1.0,141.0,5555701326
1.0,150.0,5555701328
1.0,112.0,5555701330
1.0,103.0,5555701331
1.0,141.0,5555701334
1.0,103.0,5555701339
1.0,122.0,5555701340
1.0,109.0,5555701342
1.0,150.0,5555701348
1.0,134.0,5555701349
1.0,150.0,5555701353
1.0,150.0,5555701354
1.0,141.0,5555701356
1.0,122.0,5555701359
1.0,122.0,5555701364
1.0,122.0,5555701368
1.0,138.0,5555701370
1.0,128.0,5555701372
1.0,103.0,5555701376
1.0,108.0,5555701380
1.0,141.0,5555701381
1.0,150.0,5555701382
1.0,150.0,5555701383
1.0,103.0,5555701384
1.0,122.0,5555701387
1.0,150.0,5555701390
1.0,150.0,5555701394
1.0,109.0,5555701395
1.0,128.0,5555701396
1.0,131.0,5555701397
1.0,150.0,5555701399
1.0,112.0,5555701403
1.0,131.0,5555701405
1.0,150.0,5555701406
1.0,122.0,5555701408
1.0,131.0,5555701410
1.0,149.0,5555701413
1.0,103.0,5555701414
1.0,131.0,5555701418
1.0,150.0,5555701419
1.0,122.0,5555701420
1.0,150.0,5555701423
1.0,112.0,5555701425
1.0,142.0,5555701426
1.0,147.0,5555701427
1.0,141.0,5555701428
1.0,103.0,5555701431
1.0,96.0,5555701433
1.0,122.0,5555701439
1.0,131.0,5555701440
1.0,131.0,5555701444
1.0,112.0,5555701447
1.0,131.0,5555701448
1.0,108.0,5555701452
1.0,112.0,5555701456
1.0,150.0,5555701457
1.0,131.0,5555701458
1.0,131.0,5555701459
1.0,139.0,5555701460
1.0,131.0,5555701463
1.0,122.0,5555701465
1.0,122.0,5555701467
1.0,106.0,5555701470
1.0,109.0,5555701477
1.0,122.0,5555701479
1.0,141.0,5555701480
1.0,150.0,5555701483
1.0,131.0,5555701484
1.0,128.0,5555701485
1.0,150.0,5555701489
1.0,150.0,5555701493
1.0,141.0,5555701494
1.0,122.0,5555701497
1.0,122.0,5555701500
1.0,99.0,5555701501
1.0,150.0,5555701502
1.0,122.0,5555701503
1.0,95.0,5555701504
1.0,112.0,5555701505
1.0,150.0,5555701509
1.0,122.0,5555701510
1.0,123.0,5555701513
1.0,141.0,5555701514
1.0,144.0,5555701515
1.0,150.0,5555701516
1.0,141.0,5555701518
1.0,150.0,5555701525
1.0,107.0,5555701527
1.0,131.0,5555701528
1.0,150.0,5555701530
1.0,118.0,5555701531
1.0,122.0,5555701532
1.0,150.0,5555701533
1.0,112.0,5555701534
1.0,122.0,5555701535
1.0,100.0,5555701537
1.0,112.0,5555701539
1.0,103.0,5555701540
1.0,112.0,5555701541
1.0,150.0,5555701542
1.0,141.0,5555701544
1.0,83.0,5555701548
1.0,141.0,5555701549
1.0,103.0,5555701550
1.0,112.0,5555701551
1.0,112.0,5555701553
1.0,150.0,5555701555
1.0,122.0,5555701557
1.0,141.0,5555701559
1.0,141.0,5555701560
1.0,122.0,5555701562
1.0,103.0,5555701568
1.0,150.0,5555701571
1.0,107.0,5555701572
1.0,150.0,5555701576
1.0,150.0,5555701579
1.0,131.0,5555701580
1.0,135.0,5555701581
1.0,141.0,5555701582
1.0,103.0,5555701585
1.0,122.0,5555701588
1.0,131.0,5555701595
1.0,150.0,5555701596
1.0,131.0,5555701600
1.0,150.0,5555701601
1.0,131.0,5555701605
1.0,120.0,5555701608
1.0,103.0,5555701610
1.0,141.0,5555701611
1.0,124.0,5555701613
1.0,122.0,5555701616
1.0,116.0,5555701617
1.0,103.0,5555701620
1.0,141.0,5555701622
1.0,141.0,5555701623
1.0,105.0,5555701625
1.0,100.0,5555701630
1.0,122.0,5555701632
1.0,112.0,5555701633
1.0,122.0,5555701634
1.0,150.0,5555701635
1.0,103.0,5555701638
1.0,150.0,5555701640
1.0,122.0,5555701642
1.0,112.0,5555701651
1.0,141.0,5555701652
1.0,136.0,5555701658
1.0,150.0,5555701659
1.0,131.0,5555701660
1.0,122.0,5555701661
1.0,150.0,5555701663
1.0,150.0,5555701664
1.0,29.0,5555701667
1.0,132.0,5555701668
1.0,131.0,5555701670
1.0,115.0,5555701672
1.0,149.0,5555701673
1.0,114.0,5555701675
1.0,150.0,5555701677
1.0,112.0,5555701680
1.0,150.0,5555701686
1.0,89.0,5555701687
1.0,138.0,5555701689
1.0,124.0,5555701693
1.0,122.0,5555701695
1.0,69.0,5555701696
1.0,141.0,5555701698
1.0,108.0,5555701700
1.0,117.0,5555701701
1.0,123.0,5555701702
1.0,131.0,5555701706
1.0,119.0,5555701712
1.0,131.0,5555701713
1.0,131.0,5555701715
1.0,122.0,5555701716
1.0,112.0,5555701717
1.0,95.0,5555701720
1.0,103.0,5555701723
1.0,142.0,5555701727
1.0,108.0,5555701728
1.0,122.0,5555701730
1.0,122.0,5555701731
1.0,141.0,5555701732
1.0,140.0,5555701735
1.0,112.0,5555701737
1.0,131.0,5555701743
1.0,119.0,5555701744
1.0,112.0,5555701747
1.0,96.0,5555701752
1.0,97.0,5555701753
1.0,103.0,5555701754
1.0,131.0,5555701760
1.0,150.0,5555701761
1.0,146.0,5555701764
1.0,120.0,5555701765
1.0,131.0,5555701769
1.0,150.0,5555701770
1.0,122.0,5555701771
1.0,150.0,5555701772
1.0,135.0,5555701779
1.0,131.0,5555701781
1.0,122.0,5555701782
1.0,123.0,5555701786
1.0,150.0,5555701791
1.0,103.0,5555701792
1.0,150.0,5555701794
1.0,150.0,5555701795
1.0,141.0,5555701802
1.0,141.0,5555701803
1.0,138.0,5555701804
1.0,131.0,5555701805
1.0,99.0,5555701807
1.0,103.0,5555701809
1.0,150.0,5555701810
1.0,141.0,5555701813
1.0,100.0,5555701814
1.0,150.0,5555701818
1.0,141.0,5555701823
1.0,150.0,5555701824
1.0,102.0,5555701826
1.0,103.0,5555701827
1.0,113.0,5555701838
1.0,150.0,5555701843
1.0,98.0,5555701845
1.0,131.0,5555701847
1.0,150.0,5555701849
1.0,103.0,5555701851
1.0,112.0,5555701852
1.0,106.0,5555701854
1.0,131.0,5555701855
1.0,103.0,5555701856
1.0,141.0,5555701859
1.0,131.0,5555701861
1.0,129.0,5555701862
1.0,122.0,5555701863
1.0,35.0,5555701864
1.0,122.0,5555701867
1.0,103.0,5555701872
1.0,112.0,5555701874
1.0,141.0,5555701876
1.0,131.0,5555701878
1.0,150.0,5555701881
1.0,107.0,5555701882
1.0,103.0,5555701883
1.0,112.0,5555701886
1.0,122.0,5555701890
1.0,104.0,5555701891
1.0,150.0,5555701897
1.0,141.0,5555701898
1.0,150.0,5555701902
1.0,131.0,5555701903
1.0,128.0,5555701904
1.0,101.0,5555701914
1.0,150.0,5555701916
1.0,127.0,5555701923
1.0,145.0,5555701930
1.0,150.0,5555701931
1.0,103.0,5555701933
1.0,141.0,5555701935
1.0,95.0,5555701938
1.0,141.0,5555701942
1.0,105.0,5555701945
1.0,106.0,5555701946
1.0,103.0,5555701951
1.0,122.0,5555701953
1.0,64.0,5555701955
1.0,122.0,5555701956
1.0,96.0,5555701960
1.0,103.0,5555701961
1.0,103.0,5555701963
1.0,122.0,5555701966
1.0,122.0,5555701968
1.0,142.0,5555701974
1.0,131.0,5555701977
1.0,113.0,5555701980
1.0,122.0,5555701983
1.0,150.0,5555701984
1.0,120.0,5555701988
1.0,112.0,5555701997
1.0,122.0,5555701998
1.0,131.0,5555702005
1.0,122.0,5555702007
1.0,150.0,5555702010
1.0,98.0,5555702013
1.0,123.0,5555702016
1.0,103.0,5555702028
1.0,131.0,5555702029
1.0,108.0,5555702033
1.0,150.0,5555702036
1.0,131.0,5555702037
1.0,150.0,5555702040
1.0,107.0,5555702041
1.0,122.0,5555702043
1.0,122.0,5555702044
1.0,122.0,5555702048
1.0,141.0,5555702051
1.0,112.0,5555702052
1.0,118.0,5555702053
1.0,131.0,5555702060
1.0,131.0,5555702061
1.0,122.0,5555702062
1.0,150.0,5555702063
1.0,122.0,5555702065
1.0,131.0,5555702066
1.0,103.0,5555702068
1.0,150.0,5555702070
1.0,150.0,5555702071
1.0,141.0,5555702072
1.0,126.0,5555702074
1.0,136.0,5555702079
1.0,131.0,5555702080
1.0,103.0,5555702083
1.0,130.0,5555702084
1.0,141.0,5555702085
1.0,118.0,5555702087
1.0,131.0,5555702088
1.0,112.0,5555702089
1.0,138.0,5555702090
1.0,104.0,5555702093
1.0,141.0,5555702095
1.0,119.0,5555702100
1.0,150.0,5555702103
1.0,150.0,5555702108
1.0,119.0,5555702109
1.0,112.0,5555702111
1.0,28.0,5555702113
1.0,105.0,5555702114
1.0,36.0,5555702122
1.0,150.0,5555702125
1.0,41.0,5555702128
1.0,150.0,5555702130
1.0,120.0,5555702131
1.0,130.0,5555702132
1.0,131.0,5555702138
1.0,150.0,5555702139
1.0,131.0,5555702140
1.0,112.0,5555702141
1.0,148.0,5555702144
1.0,128.0,5555702147
1.0,150.0,5555702152
1.0,141.0,5555702153
1.0,141.0,5555702157
1.0,146.0,5555702161
1.0,150.0,5555702164
1.0,141.0,5555702166
1.0,103.0,5555702168
1.0,122.0,5555702169
1.0,112.0,5555702171
1.0,121.0,5555702172
1.0,150.0,5555702173
1.0,141.0,5555702174
1.0,139.0,5555702179
1.0,150.0,5555702180
1.0,112.0,5555702182
1.0,150.0,5555702183
1.0,150.0,5555702184
1.0,122.0,5555702185
1.0,131.0,5555702188
1.0,103.0,5555702192
1.0,100.0,5555702194
1.0,112.0,5555702195
1.0,150.0,5555702197
1.0,101.0,5555702199
1.0,120.0,5555702200
1.0,150.0,5555702201
1.0,115.0,5555702202
1.0,123.0,5555702204
1.0,141.0,5555702205
1.0,112.0,5555702206
1.0,141.0,5555702207
1.0,103.0,5555702209
1.0,97.0,5555702212
1.0,71.0,5555702213
1.0,44.0,5555702216
1.0,131.0,5555702221
1.0,49.0,5555702222
1.0,103.0,5555702223
1.0,150.0,5555702226
1.0,131.0,5555702227
1.0,13.0,5555702228
1.0,103.0,5555702231
1.0,105.0,5555702234
1.0,123.0,5555702235
1.0,150.0,5555702236
1.0,122.0,5555702237
1.0,131.0,5555702238
1.0,122.0,5555702244
1.0,131.0,5555702250
1.0,141.0,5555702253
1.0,131.0,5555702254
1.0,120.0,5555702257
1.0,133.0,5555702259
1.0,121.0,5555702263
1.0,150.0,5555702267
1.0,141.0,5555702268
1.0,122.0,5555702272
1.0,150.0,5555702273
1.0,141.0,5555702274
1.0,131.0,5555702276
1.0,141.0,5555702280
1.0,150.0,5555702287
1.0,122.0,5555702289
1.0,112.0,5555702290
1.0,118.0,5555702301
1.0,132.0,5555702302
1.0,141.0,5555702303
1.0,150.0,5555702306
1.0,122.0,5555702309
1.0,150.0,5555702312
1.0,131.0,5555702313
1.0,103.0,5555702314
1.0,80.0,5555702316
1.0,103.0,5555702317
1.0,96.0,5555702318
1.0,150.0,5555702320
1.0,103.0,5555702322
1.0,148.0,5555702323
1.0,131.0,5555702326
1.0,131.0,5555702328
1.0,121.0,5555702330
1.0,137.0,5555702334
1.0,98.0,5555702335
1.0,107.0,5555702336
1.0,103.0,5555702339
1.0,141.0,5555702340
1.0,130.0,5555702342
1.0,134.0,5555702343
1.0,96.0,5555702347
1.0,105.0,5555702348
1.0,131.0,5555702349
1.0,122.0,5555702350
1.0,131.0,5555702351
1.0,140.0,5555702355
1.0,150.0,5555702356
1.0,98.0,5555702363
1.0,131.0,5555702367
1.0,131.0,5555702368
1.0,122.0,5555702371
1.0,112.0,5555702377
1.0,141.0,5555702378
1.0,150.0,5555702379
1.0,141.0,5555702380
1.0,98.0,5555702382
1.0,140.0,5555702386
1.0,120.0,5555702387
1.0,97.0,5555702390
1.0,102.0,5555702391
1.0,150.0,5555702392
1.0,112.0,5555702393
1.0,112.0,5555702396
1.0,131.0,5555702397
1.0,141.0,5555702399
1.0,122.0,5555702400
1.0,112.0,5555702401
1.0,150.0,5555702402
1.0,120.0,5555702409
1.0,122.0,5555702411
1.0,112.0,5555702413
1.0,141.0,5555702415
1.0,107.0,5555702416
1.0,122.0,5555702423
1.0,143.0,5555702425
1.0,122.0,5555702430
1.0,133.0,5555702435
1.0,122.0,5555702437
1.0,133.0,5555702439
1.0,117.0,5555702447
1.0,122.0,5555702452
1.0,122.0,5555702456
1.0,103.0,5555702463
1.0,122.0,5555702467
1.0,128.0,5555702469
1.0,103.0,5555702471
1.0,146.0,5555702472
1.0,103.0,5555702474
1.0,128.0,5555702480
1.0,111.0,5555702481
1.0,109.0,5555702482
1.0,103.0,5555702483
1.0,150.0,5555702485
1.0,122.0,5555702486
1.0,141.0,5555702487
1.0,131.0,5555702489
1.0,122.0,5555702492
1.0,122.0,5555702493
1.0,146.0,5555702496
1.0,141.0,5555702500
1.0,103.0,5555702501
1.0,131.0,5555702505
1.0,112.0,5555702506
1.0,131.0,5555702507
1.0,141.0,5555702509
1.0,122.0,5555702512
1.0,141.0,5555702515
1.0,131.0,5555702519
1.0,141.0,5555702520
1.0,122.0,5555702521
1.0,150.0,5555702523
1.0,150.0,5555702525
1.0,121.0,5555702526
1.0,150.0,5555702527
1.0,96.0,5555702530
1.0,110.0,5555702534
1.0,150.0,5555702535
1.0,141.0,5555702536
1.0,150.0,5555702540
1.0,122.0,5555702543
1.0,122.0,5555702554
1.0,131.0,5555702555
1.0,124.0,5555702556
1.0,103.0,5555702557
1.0,141.0,5555702562
1.0,103.0,5555702564
1.0,150.0,5555702565
1.0,150.0,5555702570
1.0,150.0,5555702571
1.0,109.0,5555702572
1.0,103.0,5555702580
1.0,128.0,5555702582
1.0,112.0,5555702588
1.0,131.0,5555702589
1.0,150.0,5555702590
1.0,103.0,5555702594
1.0,117.0,5555702595
1.0,122.0,5555702596
1.0,103.0,5555702597
1.0,150.0,5555702598
1.0,150.0,5555702599
1.0,141.0,5555702604
1.0,122.0,5555702605
1.0,98.0,5555702611
1.0,80.0,5555702612
1.0,141.0,5555702615
1.0,122.0,5555702624
1.0,122.0,5555702629
1.0,141.0,5555702630
1.0,142.0,5555702632
1.0,131.0,5555702633
1.0,122.0,5555702634
1.0,112.0,5555702636
1.0,131.0,5555702638
1.0,127.0,5555702639
1.0,71.0,5555702642
1.0,150.0,5555702646
1.0,150.0,5555702648
1.0,79.0,5555702649
1.0,141.0,5555702650
