,donation,donation_amount,visit_id
1809,1.0,600.0,5555699855
1810,1.0,500.0,5555699858
1811,1.0,525.0,5555699868
1812,1.0,419.0,5555699869
1813,1.0,488.0,5555699871
1814,1.0,600.0,5555699877
1815,1.0,600.0,5555699878
1816,1.0,600.0,5555699880
1817,1.0,585.0,5555699886
1818,1.0,488.0,5555699891
1819,1.0,450.0,5555699893
1820,1.0,488.0,5555699896
1821,1.0,450.0,5555699907
1822,1.0,450.0,5555699908
1823,1.0,562.0,5555699912
1824,1.0,600.0,5555699913
1825,1.0,562.0,5555699914
1826,1.0,450.0,5555699915
1827,1.0,476.0,5555699916
1828,1.0,525.0,5555699917
1829,1.0,600.0,5555699919
1830,1.0,600.0,5555699922
1831,1.0,562.0,5555699923
1832,1.0,450.0,5555699926
1833,1.0,562.0,5555699929
1834,1.0,462.0,5555699931
1835,1.0,600.0,5555699936
1836,1.0,488.0,5555699940
1837,1.0,488.0,5555699942
1838,1.0,600.0,5555699945
1839,1.0,489.0,5555699946
1840,1.0,596.0,5555699953
1841,1.0,525.0,5555699955
1842,1.0,488.0,5555699967
1843,1.0,562.0,5555699969
1844,1.0,562.0,5555699970
1845,1.0,450.0,5555699971
1846,1.0,600.0,5555699972
1847,1.0,450.0,5555699975
1848,1.0,600.0,5555699976
1849,1.0,525.0,5555699978
1850,1.0,600.0,5555699979
1851,1.0,525.0,5555699982
1852,1.0,450.0,5555699986
1853,1.0,525.0,5555699989
1854,1.0,562.0,5555699992
1855,1.0,441.0,5555699993
1856,1.0,525.0,5555699995
1857,1.0,450.0,5555700001
1858,1.0,562.0,5555700003
1859,1.0,544.0,5555700006
1860,1.0,531.0,5555700007
1861,1.0,488.0,5555700010
1862,1.0,600.0,5555700011
1863,1.0,525.0,5555700017
1864,1.0,450.0,5555700018
1865,1.0,450.0,5555700021
1866,1.0,427.0,5555700033
1867,1.0,488.0,5555700034
1868,1.0,488.0,5555700035
1869,1.0,562.0,5555700038
1870,1.0,562.0,5555700040
1871,1.0,523.0,5555700041
1872,1.0,296.0,5555700043
1873,1.0,600.0,5555700044
1874,1.0,474.0,5555700046
1875,1.0,600.0,5555700047
1876,1.0,525.0,5555700050
1877,1.0,450.0,5555700052
1878,1.0,543.0,5555700055
1879,1.0,488.0,5555700061
1880,1.0,525.0,5555700064
1881,1.0,525.0,5555700065
1882,1.0,562.0,5555700068
1883,1.0,488.0,5555700070
1884,1.0,525.0,5555700076
1885,1.0,488.0,5555700077
1886,1.0,525.0,5555700078
1887,1.0,450.0,5555700082
1888,1.0,488.0,5555700083
1889,1.0,70.0,5555700084
1890,1.0,600.0,5555700087
1891,1.0,600.0,5555700097
1892,1.0,585.0,5555700100
1893,1.0,33.0,5555700102
1894,1.0,432.0,5555700106
1895,1.0,450.0,5555700111
1896,1.0,523.0,5555700114
1897,1.0,600.0,5555700123
1898,1.0,525.0,5555700125
1899,1.0,562.0,5555700128
1900,1.0,525.0,5555700136
1901,1.0,488.0,5555700137
1902,1.0,506.0,5555700144
1903,1.0,493.0,5555700149
1904,1.0,531.0,5555700155
1905,1.0,600.0,5555700156
1906,1.0,588.0,5555700159
1907,1.0,562.0,5555700161
1908,1.0,430.0,5555700164
1909,1.0,468.0,5555700165
1910,1.0,415.0,5555700171
1911,1.0,450.0,5555700172
1912,1.0,600.0,5555700174
1913,1.0,600.0,5555700177
1914,1.0,450.0,5555700186
1915,1.0,441.0,5555700199
1916,1.0,488.0,5555700200
1917,1.0,431.0,5555700201
1918,1.0,600.0,5555700202
1919,1.0,592.0,5555700204
1920,1.0,600.0,5555700205
1921,1.0,450.0,5555700206
1922,1.0,488.0,5555700211
1923,1.0,515.0,5555700212
1924,1.0,600.0,5555700214
1925,1.0,476.0,5555700217
1926,1.0,525.0,5555700223
1927,1.0,600.0,5555700227
1928,1.0,562.0,5555700230
1929,1.0,450.0,5555700235
1930,1.0,441.0,5555700236
1931,1.0,600.0,5555700237
1932,1.0,562.0,5555700238
1933,1.0,471.0,5555700239
1934,1.0,600.0,5555700246
1935,1.0,525.0,5555700247
1936,1.0,600.0,5555700250
1937,1.0,488.0,5555700251
1938,1.0,600.0,5555700255
1939,1.0,218.0,5555700257
1940,1.0,329.0,5555700258
1941,1.0,450.0,5555700260
1942,1.0,430.0,5555700266
1943,1.0,600.0,5555700267
1944,1.0,525.0,5555700268
1945,1.0,600.0,5555700269
1946,1.0,527.0,5555700272
1947,1.0,600.0,5555700276
1948,1.0,145.0,5555700279
1949,1.0,562.0,5555700281
1950,1.0,582.0,5555700282
1951,1.0,600.0,5555700287
1952,1.0,525.0,5555700289
1953,1.0,531.0,5555700292
1954,1.0,600.0,5555700295
1955,1.0,525.0,5555700300
1956,1.0,555.0,5555700303
1957,1.0,567.0,5555700304
1958,1.0,562.0,5555700306
1959,1.0,488.0,5555700311
1960,1.0,525.0,5555700313
1961,1.0,600.0,5555700319
1962,1.0,562.0,5555700322
1963,1.0,488.0,5555700323
1964,1.0,600.0,5555700328
1965,1.0,600.0,5555700329
1966,1.0,600.0,5555700333
1967,1.0,600.0,5555700334
1968,1.0,468.0,5555700337
1969,1.0,488.0,5555700344
1970,1.0,562.0,5555700346
1971,1.0,562.0,5555700353
1972,1.0,450.0,5555700354
1973,1.0,600.0,5555700359
1974,1.0,600.0,5555700361
1975,1.0,562.0,5555700362
1976,1.0,562.0,5555700364
1977,1.0,488.0,5555700369
1978,1.0,450.0,5555700371
1979,1.0,562.0,5555700375
1980,1.0,525.0,5555700377
1981,1.0,525.0,5555700378
1982,1.0,600.0,5555700382
1983,1.0,422.0,5555700384
1984,1.0,590.0,5555700385
1985,1.0,544.0,5555700386
1986,1.0,450.0,5555700391
1987,1.0,506.0,5555700394
1988,1.0,545.0,5555700396
1989,1.0,450.0,5555700401
1990,1.0,445.0,5555700402
1991,1.0,600.0,5555700405
1992,1.0,600.0,5555700406
1993,1.0,450.0,5555700407
1994,1.0,600.0,5555700412
1995,1.0,488.0,5555700415
1996,1.0,525.0,5555700416
1997,1.0,600.0,5555700418
1998,1.0,488.0,5555700420
1999,1.0,525.0,5555700423
2000,1.0,562.0,5555700425
2001,1.0,433.0,5555700428
2002,1.0,488.0,5555700429
2003,1.0,476.0,5555700434
2004,1.0,450.0,5555700435
2005,1.0,600.0,5555700436
2006,1.0,525.0,5555700438
2007,1.0,500.0,5555700441
2008,1.0,469.0,5555700442
2009,1.0,450.0,5555700443
2010,1.0,600.0,5555700444
2011,1.0,488.0,5555700446
2012,1.0,491.0,5555700447
2013,1.0,490.0,5555700451
2014,1.0,424.0,5555700454
2015,1.0,434.0,5555700457
2016,1.0,581.0,5555700458
2017,1.0,463.0,5555700462
2018,1.0,525.0,5555700463
2019,1.0,85.0,5555700464
2020,1.0,600.0,5555700465
2021,1.0,600.0,5555700466
2022,1.0,600.0,5555700467
2023,1.0,562.0,5555700468
2024,1.0,465.0,5555700469
2025,1.0,600.0,5555700470
2026,1.0,562.0,5555700473
2027,1.0,450.0,5555700476
2028,1.0,450.0,5555700477
2029,1.0,179.0,5555700481
2030,1.0,560.0,5555700490
2031,1.0,600.0,5555700492
2032,1.0,525.0,5555700495
2033,1.0,525.0,5555700497
2034,1.0,600.0,5555700498
2035,1.0,488.0,5555700499
2036,1.0,600.0,5555700500
2037,1.0,525.0,5555700505
2038,1.0,600.0,5555700506
2039,1.0,177.0,5555700507
2040,1.0,562.0,5555700512
2041,1.0,525.0,5555700513
2042,1.0,600.0,5555700523
2043,1.0,562.0,5555700527
2044,1.0,450.0,5555700528
2045,1.0,562.0,5555700529
2046,1.0,451.0,5555700534
2047,1.0,562.0,5555700539
2048,1.0,600.0,5555700544
2049,1.0,450.0,5555700548
2050,1.0,418.0,5555700550
2051,1.0,568.0,5555700552
2052,1.0,525.0,5555700553
2053,1.0,562.0,5555700554
2054,1.0,600.0,5555700559
2055,1.0,450.0,5555700565
2056,1.0,450.0,5555700566
2057,1.0,562.0,5555700568
2058,1.0,521.0,5555700569
2059,1.0,600.0,5555700571
2060,1.0,488.0,5555700572
2061,1.0,600.0,5555700573
2062,1.0,525.0,5555700575
2063,1.0,545.0,5555700577
2064,1.0,600.0,5555700578
2065,1.0,600.0,5555700582
2066,1.0,488.0,5555700583
2067,1.0,600.0,5555700585
2068,1.0,562.0,5555700587
2069,1.0,525.0,5555700588
2070,1.0,565.0,5555700590
2071,1.0,600.0,5555700591
2072,1.0,550.0,5555700592
2073,1.0,450.0,5555700593
2074,1.0,450.0,5555700595
2075,1.0,488.0,5555700596
2076,1.0,562.0,5555700598
2077,1.0,525.0,5555700600
2078,1.0,525.0,5555700602
2079,1.0,173.0,5555700605
2080,1.0,501.0,5555700606
2081,1.0,600.0,5555700608
2082,1.0,525.0,5555700613
2083,1.0,488.0,5555700615
2084,1.0,450.0,5555700616
2085,1.0,600.0,5555700619
2086,1.0,521.0,5555700621
2087,1.0,505.0,5555700625
2088,1.0,570.0,5555700629
2089,1.0,600.0,5555700630
2090,1.0,600.0,5555700633
2091,1.0,525.0,5555700637
2092,1.0,513.0,5555700639
2093,1.0,454.0,5555700642
2094,1.0,600.0,5555700646
2095,1.0,542.0,5555700653
2096,1.0,519.0,5555700654
2097,1.0,450.0,5555700661
2098,1.0,525.0,5555700662
2099,1.0,450.0,5555700663
2100,1.0,525.0,5555700666
2101,1.0,488.0,5555700667
2102,1.0,420.0,5555700668
2103,1.0,562.0,5555700669
2104,1.0,450.0,5555700670
2105,1.0,600.0,5555700673
2106,1.0,450.0,5555700675
2107,1.0,562.0,5555700678
2108,1.0,488.0,5555700684
2109,1.0,525.0,5555700687
2110,1.0,600.0,5555700691
2111,1.0,525.0,5555700693
2112,1.0,488.0,5555700699
2113,1.0,284.0,5555700710
2114,1.0,488.0,5555700711
2115,1.0,530.0,5555700716
2116,1.0,600.0,5555700717
2117,1.0,488.0,5555700720
2118,1.0,600.0,5555700721
2119,1.0,450.0,5555700725
2120,1.0,450.0,5555700726
2121,1.0,420.0,5555700728
2122,1.0,488.0,5555700730
2123,1.0,471.0,5555700733
2124,1.0,562.0,5555700735
2125,1.0,450.0,5555700736
2126,1.0,562.0,5555700737
2127,1.0,549.0,5555700740
2128,1.0,502.0,5555700741
2129,1.0,450.0,5555700743
2130,1.0,443.0,5555700744
2131,1.0,495.0,5555700748
2132,1.0,332.0,5555700752
2133,1.0,599.0,5555700753
2134,1.0,525.0,5555700755
2135,1.0,536.0,5555700759
2136,1.0,450.0,5555700760
2137,1.0,181.0,5555700761
2138,1.0,600.0,5555700762
2139,1.0,488.0,5555700764
2140,1.0,556.0,5555700765
2141,1.0,562.0,5555700768
2142,1.0,600.0,5555700769
2143,1.0,173.0,5555700771
2144,1.0,562.0,5555700772
2145,1.0,488.0,5555700774
2146,1.0,600.0,5555700775
2147,1.0,454.0,5555700777
2148,1.0,525.0,5555700779
2149,1.0,488.0,5555700781
2150,1.0,538.0,5555700785
2151,1.0,562.0,5555700786
2152,1.0,561.0,5555700787
2153,1.0,488.0,5555700788
2154,1.0,600.0,5555700790
2155,1.0,525.0,5555700791
2156,1.0,525.0,5555700792
2157,1.0,600.0,5555700793
2158,1.0,600.0,5555700800
2159,1.0,501.0,5555700801
2160,1.0,410.0,5555700808
2161,1.0,551.0,5555700813
2162,1.0,543.0,5555700815
2163,1.0,600.0,5555700817
2164,1.0,525.0,5555700819
2165,1.0,450.0,5555700822
2166,1.0,468.0,5555700826
2167,1.0,525.0,5555700829
2168,1.0,600.0,5555700833
2169,1.0,563.0,5555700835
2170,1.0,562.0,5555700839
2171,1.0,450.0,5555700840
2172,1.0,542.0,5555700842
2173,1.0,488.0,5555700843
2174,1.0,450.0,5555700845
2175,1.0,531.0,5555700847
2176,1.0,440.0,5555700849
2177,1.0,525.0,5555700853
2178,1.0,600.0,5555700858
2179,1.0,525.0,5555700859
2180,1.0,562.0,5555700860
2181,1.0,488.0,5555700868
2182,1.0,562.0,5555700869
2183,1.0,450.0,5555700875
2184,1.0,600.0,5555700879
2185,1.0,600.0,5555700881
2186,1.0,600.0,5555700882
2187,1.0,488.0,5555700883
2188,1.0,600.0,5555700888
2189,1.0,515.0,5555700890
2190,1.0,569.0,5555700892
2191,1.0,450.0,5555700903
2192,1.0,450.0,5555700906
2193,1.0,600.0,5555700908
2194,1.0,582.0,5555700909
2195,1.0,525.0,5555700911
2196,1.0,488.0,5555700912
2197,1.0,525.0,5555700916
2198,1.0,562.0,5555700917
2199,1.0,525.0,5555700918
2200,1.0,525.0,5555700924
2201,1.0,600.0,5555700928
2202,1.0,525.0,5555700934
2203,1.0,562.0,5555700943
2204,1.0,600.0,5555700945
2205,1.0,488.0,5555700949
2206,1.0,538.0,5555700951
2207,1.0,459.0,5555700953
2208,1.0,600.0,5555700954
2209,1.0,525.0,5555700956
2210,1.0,182.0,5555700958
2211,1.0,425.0,5555700960
2212,1.0,600.0,5555700962
2213,1.0,525.0,5555700963
2214,1.0,584.0,5555700965
2215,1.0,562.0,5555700966
2216,1.0,418.0,5555700967
2217,1.0,589.0,5555700969
2218,1.0,428.0,5555700971
2219,1.0,488.0,5555700976
2220,1.0,600.0,5555700985
2221,1.0,600.0,5555700987
2222,1.0,414.0,5555700990
2223,1.0,600.0,5555700991
2224,1.0,525.0,5555700992
2225,1.0,337.0,5555700997
2226,1.0,450.0,5555701000
2227,1.0,488.0,5555701003
2228,1.0,12.0,5555701006
2229,1.0,562.0,5555701008
2230,1.0,525.0,5555701014
2231,1.0,600.0,5555701015
2232,1.0,600.0,5555701017
2233,1.0,429.0,5555701018
2234,1.0,450.0,5555701024
2235,1.0,469.0,5555701029
2236,1.0,600.0,5555701037
2237,1.0,488.0,5555701038
2238,1.0,600.0,5555701039
2239,1.0,482.0,5555701041
2240,1.0,600.0,5555701045
2241,1.0,164.0,5555701046
2242,1.0,562.0,5555701052
2243,1.0,600.0,5555701056
2244,1.0,509.0,5555701058
2245,1.0,562.0,5555701063
2246,1.0,475.0,5555701066
2247,1.0,562.0,5555701069
2248,1.0,600.0,5555701071
2249,1.0,600.0,5555701077
2250,1.0,471.0,5555701083
2251,1.0,554.0,5555701084
2252,1.0,600.0,5555701089
2253,1.0,600.0,5555701093
2254,1.0,562.0,5555701095
2255,1.0,414.0,5555701096
2256,1.0,562.0,5555701102
2257,1.0,562.0,5555701109
2258,1.0,554.0,5555701110
2259,1.0,418.0,5555701111
2260,1.0,200.0,5555701112
2261,1.0,600.0,5555701113
2262,1.0,525.0,5555701116
2263,1.0,600.0,5555701117
2264,1.0,600.0,5555701118
2265,1.0,488.0,5555701119
2266,1.0,12.0,5555701121
2267,1.0,278.0,5555701122
2268,1.0,600.0,5555701125
2269,1.0,600.0,5555701128
2270,1.0,562.0,5555701129
2271,1.0,488.0,5555701131
2272,1.0,62.0,5555701132
2273,1.0,454.0,5555701135
2274,1.0,525.0,5555701136
2275,1.0,533.0,5555701140
2276,1.0,551.0,5555701141
2277,1.0,450.0,5555701144
2278,1.0,442.0,5555701147
2279,1.0,600.0,5555701148
2280,1.0,450.0,5555701158
2281,1.0,450.0,5555701160
2282,1.0,450.0,5555701161
2283,1.0,600.0,5555701162
2284,1.0,450.0,5555701163
2285,1.0,525.0,5555701164
2286,1.0,525.0,5555701168
2287,1.0,600.0,5555701169
2288,1.0,525.0,5555701171
2289,1.0,488.0,5555701181
2290,1.0,450.0,5555701182
2291,1.0,456.0,5555701186
2292,1.0,525.0,5555701187
2293,1.0,450.0,5555701188
2294,1.0,450.0,5555701190
2295,1.0,600.0,5555701192
2296,1.0,562.0,5555701198
2297,1.0,224.0,5555701200
2298,1.0,600.0,5555701202
2299,1.0,449.0,5555701203
2300,1.0,562.0,5555701208
2301,1.0,600.0,5555701210
2302,1.0,516.0,5555701212
2303,1.0,600.0,5555701215
2304,1.0,514.0,5555701220
2305,1.0,525.0,5555701221
2306,1.0,450.0,5555701222
2307,1.0,600.0,5555701225
2308,1.0,562.0,5555701230
2309,1.0,600.0,5555701232
2310,1.0,525.0,5555701234
2311,1.0,473.0,5555701236
2312,1.0,525.0,5555701238
2313,1.0,464.0,5555701240
2314,1.0,562.0,5555701244
2315,1.0,600.0,5555701246
2316,1.0,525.0,5555701248
2317,1.0,423.0,5555701250
2318,1.0,488.0,5555701253
2319,1.0,525.0,5555701256
2320,1.0,450.0,5555701262
2321,1.0,525.0,5555701270
2322,1.0,600.0,5555701273
2323,1.0,101.0,5555701277
2324,1.0,450.0,5555701280
2325,1.0,488.0,5555701290
2326,1.0,600.0,5555701293
2327,1.0,525.0,5555701295
2328,1.0,422.0,5555701296
2329,1.0,562.0,5555701298
2330,1.0,562.0,5555701299
2331,1.0,402.0,5555701300
2332,1.0,562.0,5555701304
2333,1.0,488.0,5555701305
2334,1.0,600.0,5555701306
2335,1.0,450.0,5555701310
2336,1.0,600.0,5555701312
2337,1.0,600.0,5555701313
2338,1.0,450.0,5555701319
2339,1.0,525.0,5555701323
2340,1.0,525.0,5555701326
2341,1.0,562.0,5555701327
2342,1.0,600.0,5555701328
2343,1.0,450.0,5555701329
2344,1.0,488.0,5555701334
2345,1.0,600.0,5555701336
2346,1.0,433.0,5555701337
2347,1.0,499.0,5555701339
2348,1.0,516.0,5555701340
2349,1.0,488.0,5555701341
2350,1.0,452.0,5555701345
2351,1.0,600.0,5555701346
2352,1.0,488.0,5555701347
2353,1.0,562.0,5555701348
2354,1.0,527.0,5555701358
2355,1.0,422.0,5555701359
2356,1.0,450.0,5555701360
2357,1.0,600.0,5555701364
2358,1.0,562.0,5555701367
2359,1.0,600.0,5555701371
2360,1.0,600.0,5555701372
2361,1.0,525.0,5555701376
2362,1.0,427.0,5555701381
2363,1.0,488.0,5555701382
2364,1.0,562.0,5555701383
2365,1.0,488.0,5555701391
2366,1.0,488.0,5555701392
2367,1.0,600.0,5555701396
2368,1.0,460.0,5555701397
2369,1.0,488.0,5555701399
2370,1.0,450.0,5555701403
2371,1.0,528.0,5555701405
2372,1.0,530.0,5555701409
2373,1.0,525.0,5555701411
2374,1.0,525.0,5555701413
2375,1.0,525.0,5555701417
2376,1.0,548.0,5555701420
2377,1.0,562.0,5555701422
2378,1.0,488.0,5555701427
2379,1.0,422.0,5555701431
2380,1.0,562.0,5555701436
2381,1.0,600.0,5555701438
2382,1.0,562.0,5555701439
2383,1.0,419.0,5555701440
2384,1.0,450.0,5555701442
2385,1.0,538.0,5555701450
2386,1.0,450.0,5555701452
2387,1.0,600.0,5555701456
2388,1.0,525.0,5555701459
2389,1.0,450.0,5555701463
2390,1.0,600.0,5555701465
2391,1.0,591.0,5555701467
2392,1.0,562.0,5555701468
2393,1.0,526.0,5555701469
2394,1.0,525.0,5555701470
2395,1.0,600.0,5555701472
2396,1.0,385.0,5555701481
2397,1.0,488.0,5555701482
2398,1.0,418.0,5555701483
2399,1.0,525.0,5555701491
2400,1.0,464.0,5555701493
2401,1.0,525.0,5555701494
2402,1.0,600.0,5555701495
2403,1.0,537.0,5555701496
2404,1.0,562.0,5555701497
2405,1.0,450.0,5555701501
2406,1.0,600.0,5555701507
2407,1.0,450.0,5555701513
2408,1.0,524.0,5555701514
2409,1.0,450.0,5555701518
2410,1.0,562.0,5555701526
2411,1.0,488.0,5555701527
2412,1.0,423.0,5555701531
2413,1.0,600.0,5555701534
2414,1.0,135.0,5555701538
2415,1.0,488.0,5555701543
2416,1.0,600.0,5555701546
2417,1.0,416.0,5555701553
2418,1.0,541.0,5555701558
2419,1.0,458.0,5555701559
2420,1.0,531.0,5555701560
2421,1.0,530.0,5555701561
2422,1.0,450.0,5555701562
2423,1.0,435.0,5555701564
2424,1.0,561.0,5555701567
2425,1.0,488.0,5555701568
2426,1.0,450.0,5555701571
2427,1.0,420.0,5555701573
2428,1.0,600.0,5555701575
2429,1.0,562.0,5555701576
2430,1.0,562.0,5555701578
2431,1.0,600.0,5555701580
2432,1.0,525.0,5555701586
2433,1.0,600.0,5555701592
2434,1.0,600.0,5555701594
2435,1.0,600.0,5555701595
2436,1.0,488.0,5555701596
2437,1.0,600.0,5555701598
2438,1.0,525.0,5555701599
2439,1.0,562.0,5555701602
2440,1.0,562.0,5555701607
2441,1.0,573.0,5555701608
2442,1.0,600.0,5555701610
2443,1.0,503.0,5555701615
2444,1.0,450.0,5555701617
2445,1.0,488.0,5555701618
2446,1.0,507.0,5555701625
2447,1.0,488.0,5555701627
2448,1.0,600.0,5555701629
2449,1.0,488.0,5555701631
2450,1.0,490.0,5555701635
2451,1.0,562.0,5555701639
2452,1.0,600.0,5555701640
2453,1.0,600.0,5555701641
2454,1.0,525.0,5555701648
2455,1.0,41.0,5555701651
2456,1.0,600.0,5555701652
2457,1.0,470.0,5555701657
2458,1.0,446.0,5555701660
2459,1.0,600.0,5555701661
2460,1.0,205.0,5555701667
2461,1.0,600.0,5555701673
2462,1.0,444.0,5555701674
2463,1.0,538.0,5555701675
2464,1.0,525.0,5555701676
2465,1.0,526.0,5555701677
2466,1.0,525.0,5555701679
2467,1.0,488.0,5555701680
2468,1.0,525.0,5555701687
2469,1.0,446.0,5555701695
2470,1.0,450.0,5555701699
2471,1.0,447.0,5555701703
2472,1.0,518.0,5555701705
2473,1.0,600.0,5555701706
2474,1.0,562.0,5555701707
2475,1.0,467.0,5555701709
2476,1.0,488.0,5555701716
2477,1.0,562.0,5555701717
2478,1.0,600.0,5555701719
2479,1.0,536.0,5555701726
2480,1.0,450.0,5555701729
2481,1.0,562.0,5555701735
2482,1.0,450.0,5555701740
2483,1.0,450.0,5555701746
2484,1.0,600.0,5555701747
2485,1.0,600.0,5555701748
2486,1.0,600.0,5555701751
2487,1.0,525.0,5555701757
2488,1.0,600.0,5555701758
2489,1.0,562.0,5555701759
2490,1.0,540.0,5555701760
2491,1.0,492.0,5555701761
2492,1.0,478.0,5555701768
2493,1.0,450.0,5555701770
2494,1.0,525.0,5555701771
2495,1.0,560.0,5555701774
2496,1.0,420.0,5555701775
2497,1.0,600.0,5555701780
2498,1.0,600.0,5555701782
2499,1.0,525.0,5555701784
2500,1.0,525.0,5555701786
2501,1.0,488.0,5555701787
2502,1.0,488.0,5555701788
2503,1.0,562.0,5555701789
2504,1.0,600.0,5555701790
2505,1.0,450.0,5555701792
2506,1.0,600.0,5555701793
2507,1.0,153.0,5555701796
2508,1.0,468.0,5555701799
2509,1.0,562.0,5555701805
2510,1.0,488.0,5555701808
2511,1.0,600.0,5555701809
2512,1.0,552.0,5555701813
2513,1.0,450.0,5555701818
2514,1.0,562.0,5555701819
2515,1.0,488.0,5555701821
2516,1.0,562.0,5555701824
2517,1.0,78.0,5555701828
2518,1.0,525.0,5555701829
2519,1.0,527.0,5555701833
2520,1.0,236.0,5555701834
2521,1.0,600.0,5555701836
2522,1.0,600.0,5555701839
2523,1.0,600.0,5555701841
2524,1.0,600.0,5555701843
2525,1.0,562.0,5555701845
2526,1.0,450.0,5555701846
2527,1.0,488.0,5555701849
2528,1.0,506.0,5555701851
2529,1.0,562.0,5555701853
2530,1.0,562.0,5555701861
2531,1.0,562.0,5555701872
2532,1.0,215.0,5555701875
2533,1.0,485.0,5555701877
2534,1.0,525.0,5555701878
2535,1.0,576.0,5555701879
2536,1.0,488.0,5555701880
2537,1.0,525.0,5555701889
2538,1.0,446.0,5555701890
2539,1.0,600.0,5555701893
2540,1.0,488.0,5555701898
2541,1.0,488.0,5555701899
2542,1.0,600.0,5555701905
2543,1.0,600.0,5555701907
2544,1.0,525.0,5555701908
2545,1.0,600.0,5555701909
2546,1.0,519.0,5555701910
2547,1.0,457.0,5555701911
2548,1.0,525.0,5555701914
2549,1.0,424.0,5555701916
2550,1.0,562.0,5555701918
2551,1.0,488.0,5555701920
2552,1.0,488.0,5555701921
2553,1.0,562.0,5555701922
2554,1.0,562.0,5555701926
2555,1.0,525.0,5555701927
2556,1.0,564.0,5555701928
2557,1.0,488.0,5555701929
2558,1.0,600.0,5555701932
2559,1.0,600.0,5555701936
2560,1.0,600.0,5555701937
2561,1.0,450.0,5555701941
2562,1.0,488.0,5555701943
2563,1.0,525.0,5555701945
2564,1.0,37.0,5555701948
2565,1.0,525.0,5555701950
2566,1.0,438.0,5555701951
2567,1.0,525.0,5555701953
2568,1.0,488.0,5555701954
2569,1.0,463.0,5555701959
2570,1.0,562.0,5555701960
2571,1.0,432.0,5555701961
2572,1.0,507.0,5555701962
2573,1.0,562.0,5555701965
2574,1.0,600.0,5555701967
2575,1.0,562.0,5555701974
2576,1.0,453.0,5555701975
2577,1.0,595.0,5555701977
2578,1.0,600.0,5555701978
2579,1.0,497.0,5555701981
2580,1.0,600.0,5555701982
2581,1.0,573.0,5555701987
2582,1.0,600.0,5555701989
2583,1.0,485.0,5555701991
2584,1.0,600.0,5555702002
2585,1.0,488.0,5555702006
2586,1.0,600.0,5555702008
2587,1.0,488.0,5555702011
2588,1.0,450.0,5555702013
2589,1.0,600.0,5555702019
2590,1.0,525.0,5555702021
2591,1.0,551.0,5555702024
2592,1.0,525.0,5555702025
2593,1.0,600.0,5555702030
2594,1.0,465.0,5555702033
2595,1.0,450.0,5555702036
2596,1.0,562.0,5555702039
2597,1.0,600.0,5555702042
2598,1.0,600.0,5555702043
2599,1.0,600.0,5555702044
2600,1.0,469.0,5555702045
2601,1.0,525.0,5555702048
2602,1.0,519.0,5555702053
2603,1.0,488.0,5555702062
2604,1.0,600.0,5555702063
2605,1.0,525.0,5555702069
2606,1.0,414.0,5555702071
2607,1.0,562.0,5555702074
2608,1.0,600.0,5555702076
2609,1.0,562.0,5555702078
2610,1.0,525.0,5555702079
2611,1.0,419.0,5555702081
2612,1.0,333.0,5555702082
2613,1.0,528.0,5555702085
2614,1.0,562.0,5555702086
2615,1.0,503.0,5555702089
2616,1.0,488.0,5555702090
2617,1.0,551.0,5555702095
2618,1.0,488.0,5555702097
2619,1.0,600.0,5555702098
2620,1.0,600.0,5555702100
2621,1.0,565.0,5555702101
2622,1.0,416.0,5555702102
2623,1.0,600.0,5555702103
2624,1.0,439.0,5555702104
2625,1.0,488.0,5555702107
2626,1.0,600.0,5555702108
2627,1.0,564.0,5555702112
2628,1.0,267.0,5555702113
2629,1.0,562.0,5555702114
2630,1.0,600.0,5555702117
2631,1.0,488.0,5555702119
2632,1.0,461.0,5555702120
2633,1.0,488.0,5555702124
2634,1.0,600.0,5555702131
2635,1.0,525.0,5555702136
2636,1.0,548.0,5555702142
2637,1.0,469.0,5555702145
2638,1.0,562.0,5555702146
2639,1.0,498.0,5555702148
2640,1.0,43.0,5555702150
2641,1.0,506.0,5555702151
2642,1.0,562.0,5555702154
2643,1.0,591.0,5555702160
2644,1.0,525.0,5555702161
2645,1.0,422.0,5555702162
2646,1.0,600.0,5555702164
2647,1.0,600.0,5555702165
2648,1.0,450.0,5555702167
2649,1.0,600.0,5555702168
2650,1.0,600.0,5555702169
2651,1.0,600.0,5555702176
2652,1.0,562.0,5555702179
2653,1.0,600.0,5555702182
2654,1.0,426.0,5555702183
2655,1.0,562.0,5555702184
2656,1.0,553.0,5555702186
2657,1.0,600.0,5555702189
2658,1.0,600.0,5555702192
2659,1.0,488.0,5555702193
2660,1.0,450.0,5555702194
2661,1.0,450.0,5555702198
2662,1.0,488.0,5555702199
2663,1.0,600.0,5555702202
2664,1.0,600.0,5555702207
2665,1.0,562.0,5555702211
2666,1.0,562.0,5555702212
2667,1.0,450.0,5555702214
2668,1.0,450.0,5555702219
2669,1.0,537.0,5555702220
2670,1.0,422.0,5555702221
2671,1.0,529.0,5555702224
2672,1.0,450.0,5555702229
2673,1.0,600.0,5555702230
2674,1.0,562.0,5555702231
2675,1.0,575.0,5555702232
2676,1.0,562.0,5555702235
2677,1.0,450.0,5555702240
2678,1.0,600.0,5555702242
2679,1.0,453.0,5555702243
2680,1.0,573.0,5555702250
2681,1.0,488.0,5555702251
2682,1.0,600.0,5555702254
