,campaign,session_id
7000,,5555701754
7001,1.0,5555701755
7002,,5555701756
7003,1.0,5555701757
7004,,5555701758
7005,1.0,5555701759
7006,1.0,5555701760
7007,1.0,5555701761
7008,,5555701762
7009,1.0,5555701763
7010,,5555701764
7011,,5555701765
7012,,5555701766
7013,,5555701767
7014,1.0,5555701768
7015,1.0,5555701769
7016,1.0,5555701770
7017,1.0,5555701771
7018,1.0,5555701772
7019,1.0,5555701773
7020,,5555701774
7021,1.0,5555701775
7022,1.0,5555701776
7023,1.0,5555701777
7024,1.0,5555701778
7025,1.0,5555701779
7026,1.0,5555701780
7027,1.0,5555701781
7028,1.0,5555701782
7029,,5555701783
7030,1.0,5555701784
7031,1.0,5555701785
7032,1.0,5555701786
7033,1.0,5555701787
7034,1.0,5555701788
7035,1.0,5555701789
7036,1.0,5555701790
7037,,5555701791
7038,1.0,5555701792
7039,1.0,5555701793
7040,,5555701794
7041,1.0,5555701795
7042,1.0,5555701796
7043,,5555701797
7044,,5555701798
7045,1.0,5555701799
7046,1.0,5555701800
7047,,5555701801
7048,,5555701802
7049,,5555701803
7050,1.0,5555701804
7051,1.0,5555701805
7052,1.0,5555701806
7053,,5555701807
7054,1.0,5555701808
7055,1.0,5555701809
7056,,5555701810
7057,1.0,5555701811
7058,,5555701812
7059,1.0,5555701813
7060,,5555701814
7061,,5555701815
7062,1.0,5555701816
7063,1.0,5555701817
7064,1.0,5555701818
7065,1.0,5555701819
7066,1.0,5555701820
7067,1.0,5555701821
7068,1.0,5555701822
7069,,5555701823
7070,1.0,5555701824
7071,,5555701825
7072,1.0,5555701826
7073,1.0,5555701827
7074,1.0,5555701828
7075,1.0,5555701829
7076,,5555701830
7077,1.0,5555701831
7078,,5555701832
7079,1.0,5555701833
7080,1.0,5555701834
7081,1.0,5555701835
7082,1.0,5555701836
7083,,5555701837
7084,1.0,5555701838
7085,1.0,5555701839
7086,1.0,5555701840
7087,1.0,5555701841
7088,1.0,5555701842
7089,1.0,5555701843
7090,,5555701844
7091,1.0,5555701845
7092,1.0,5555701846
7093,1.0,5555701847
7094,,5555701848
7095,1.0,5555701849
7096,1.0,5555701850
7097,1.0,5555701851
7098,,5555701852
7099,1.0,5555701853
7100,,5555701854
7101,1.0,5555701855
7102,,5555701856
7103,,5555701857
7104,1.0,5555701858
7105,1.0,5555701859
7106,1.0,5555701860
7107,1.0,5555701861
7108,,5555701862
7109,,5555701863
7110,,5555701864
7111,1.0,5555701865
7112,,5555701866
7113,1.0,5555701867
7114,1.0,5555701868
7115,,5555701869
7116,,5555701870
7117,1.0,5555701871
7118,1.0,5555701872
7119,,5555701873
7120,1.0,5555701874
7121,1.0,5555701875
7122,,5555701876
7123,1.0,5555701877
7124,1.0,5555701878
7125,1.0,5555701879
7126,1.0,5555701880
7127,1.0,5555701881
7128,1.0,5555701882
7129,,5555701883
7130,,5555701884
7131,1.0,5555701885
7132,,5555701886
7133,1.0,5555701887
7134,,5555701888
7135,1.0,5555701889
7136,1.0,5555701890
7137,,5555701891
7138,,5555701892
7139,,5555701893
7140,1.0,5555701894
7141,1.0,5555701895
7142,1.0,5555701896
7143,1.0,5555701897
7144,1.0,5555701898
7145,1.0,5555701899
7146,,5555701900
7147,,5555701901
7148,,5555701902
7149,,5555701903
7150,1.0,5555701904
7151,1.0,5555701905
7152,1.0,5555701906
7153,1.0,5555701907
7154,1.0,5555701908
7155,1.0,5555701909
7156,,5555701910
7157,1.0,5555701911
7158,1.0,5555701912
7159,1.0,5555701913
7160,1.0,5555701914
7161,,5555701915
7162,,5555701916
7163,1.0,5555701917
7164,1.0,5555701918
7165,1.0,5555701919
7166,1.0,5555701920
7167,1.0,5555701921
7168,1.0,5555701922
7169,1.0,5555701923
7170,1.0,5555701924
7171,,5555701925
7172,1.0,5555701926
7173,1.0,5555701927
7174,1.0,5555701928
7175,1.0,5555701929
7176,1.0,5555701930
7177,,5555701931
7178,,5555701932
7179,1.0,5555701933
7180,1.0,5555701934
7181,,5555701935
7182,1.0,5555701936
7183,1.0,5555701937
7184,1.0,5555701938
7185,1.0,5555701939
7186,1.0,5555701940
7187,1.0,5555701941
7188,,5555701942
7189,1.0,5555701943
7190,,5555701944
7191,1.0,5555701945
7192,1.0,5555701946
7193,,5555701947
7194,1.0,5555701948
7195,,5555701949
7196,1.0,5555701950
7197,1.0,5555701951
7198,,5555701952
7199,1.0,5555701953
7200,1.0,5555701954
7201,,5555701955
7202,1.0,5555701956
7203,,5555701957
7204,1.0,5555701958
7205,1.0,5555701959
7206,1.0,5555701960
7207,1.0,5555701961
7208,1.0,5555701962
7209,1.0,5555701963
7210,,5555701964
7211,1.0,5555701965
7212,1.0,5555701966
7213,1.0,5555701967
7214,1.0,5555701968
7215,,5555701969
7216,,5555701970
7217,1.0,5555701971
7218,1.0,5555701972
7219,1.0,5555701973
7220,1.0,5555701974
7221,,5555701975
7222,,5555701976
7223,1.0,5555701977
7224,1.0,5555701978
7225,1.0,5555701979
7226,,5555701980
7227,,5555701981
7228,1.0,5555701982
7229,,5555701983
7230,1.0,5555701984
7231,1.0,5555701985
7232,1.0,5555701986
7233,1.0,5555701987
7234,,5555701988
7235,1.0,5555701989
7236,1.0,5555701990
7237,1.0,5555701991
7238,,5555701992
7239,,5555701993
7240,,5555701994
7241,1.0,5555701995
7242,1.0,5555701996
7243,,5555701997
7244,,5555701998
7245,1.0,5555701999
7246,,5555702000
7247,,5555702001
7248,1.0,5555702002
7249,,5555702003
7250,,5555702004
7251,,5555702005
7252,1.0,5555702006
7253,1.0,5555702007
7254,1.0,5555702008
7255,,5555702009
7256,,5555702010
7257,1.0,5555702011
7258,,5555702012
7259,1.0,5555702013
7260,,5555702014
7261,,5555702015
7262,1.0,5555702016
7263,1.0,5555702017
7264,,5555702018
7265,1.0,5555702019
7266,,5555702020
7267,1.0,5555702021
7268,,5555702022
7269,,5555702023
7270,1.0,5555702024
7271,1.0,5555702025
7272,,5555702026
7273,1.0,5555702027
7274,,5555702028
7275,,5555702029
7276,1.0,5555702030
7277,,5555702031
7278,1.0,5555702032
7279,1.0,5555702033
7280,1.0,5555702034
7281,1.0,5555702035
7282,1.0,5555702036
7283,1.0,5555702037
7284,,5555702038
7285,1.0,5555702039
7286,1.0,5555702040
7287,,5555702041
7288,1.0,5555702042
7289,1.0,5555702043
7290,1.0,5555702044
7291,1.0,5555702045
7292,1.0,5555702046
7293,,5555702047
7294,1.0,5555702048
7295,,5555702049
7296,,5555702050
7297,,5555702051
7298,,5555702052
7299,1.0,5555702053
7300,,5555702054
7301,,5555702055
7302,,5555702056
7303,,5555702057
7304,1.0,5555702058
7305,,5555702059
7306,,5555702060
7307,,5555702061
7308,1.0,5555702062
7309,,5555702063
7310,1.0,5555702064
7311,1.0,5555702065
7312,,5555702066
7313,1.0,5555702067
7314,,5555702068
7315,1.0,5555702069
7316,1.0,5555702070
7317,,5555702071
7318,,5555702072
7319,1.0,5555702073
7320,1.0,5555702074
7321,1.0,5555702075
7322,1.0,5555702076
7323,1.0,5555702077
7324,1.0,5555702078
7325,1.0,5555702079
7326,,5555702080
7327,,5555702081
7328,1.0,5555702082
7329,1.0,5555702083
7330,,5555702084
7331,1.0,5555702085
7332,1.0,5555702086
7333,,5555702087
7334,,5555702088
7335,1.0,5555702089
7336,1.0,5555702090
7337,1.0,5555702091
7338,,5555702092
7339,1.0,5555702093
7340,1.0,5555702094
7341,,5555702095
7342,1.0,5555702096
7343,1.0,5555702097
7344,1.0,5555702098
7345,,5555702099
7346,1.0,5555702100
7347,1.0,5555702101
7348,1.0,5555702102
7349,1.0,5555702103
7350,,5555702104
7351,,5555702105
7352,,5555702106
7353,1.0,5555702107
7354,1.0,5555702108
7355,1.0,5555702109
7356,,5555702110
7357,1.0,5555702111
7358,,5555702112
7359,1.0,5555702113
7360,1.0,5555702114
7361,,5555702115
7362,,5555702116
7363,1.0,5555702117
7364,,5555702118
7365,1.0,5555702119
7366,1.0,5555702120
7367,,5555702121
7368,,5555702122
7369,1.0,5555702123
7370,1.0,5555702124
7371,1.0,5555702125
7372,1.0,5555702126
7373,1.0,5555702127
7374,,5555702128
7375,1.0,5555702129
7376,,5555702130
7377,1.0,5555702131
7378,1.0,5555702132
7379,1.0,5555702133
7380,1.0,5555702134
7381,,5555702135
7382,1.0,5555702136
7383,1.0,5555702137
7384,,5555702138
7385,1.0,5555702139
7386,,5555702140
7387,1.0,5555702141
7388,,5555702142
7389,,5555702143
7390,1.0,5555702144
7391,,5555702145
7392,1.0,5555702146
7393,1.0,5555702147
7394,1.0,5555702148
7395,1.0,5555702149
7396,1.0,5555702150
7397,1.0,5555702151
7398,1.0,5555702152
7399,,5555702153
7400,1.0,5555702154
7401,,5555702155
7402,,5555702156
7403,,5555702157
7404,,5555702158
7405,1.0,5555702159
7406,1.0,5555702160
7407,1.0,5555702161
7408,1.0,5555702162
7409,1.0,5555702163
7410,1.0,5555702164
7411,1.0,5555702165
7412,1.0,5555702166
7413,1.0,5555702167
7414,1.0,5555702168
7415,1.0,5555702169
7416,1.0,5555702170
7417,1.0,5555702171
7418,1.0,5555702172
7419,,5555702173
7420,,5555702174
7421,,5555702175
7422,1.0,5555702176
7423,1.0,5555702177
7424,,5555702178
7425,1.0,5555702179
7426,,5555702180
7427,1.0,5555702181
7428,1.0,5555702182
7429,1.0,5555702183
7430,1.0,5555702184
7431,,5555702185
7432,1.0,5555702186
7433,1.0,5555702187
7434,,5555702188
7435,1.0,5555702189
7436,1.0,5555702190
7437,1.0,5555702191
7438,1.0,5555702192
7439,1.0,5555702193
7440,1.0,5555702194
7441,1.0,5555702195
7442,1.0,5555702196
7443,,5555702197
7444,1.0,5555702198
7445,1.0,5555702199
7446,,5555702200
7447,1.0,5555702201
7448,1.0,5555702202
7449,,5555702203
7450,,5555702204
7451,1.0,5555702205
7452,,5555702206
7453,1.0,5555702207
7454,1.0,5555702208
7455,1.0,5555702209
7456,1.0,5555702210
7457,1.0,5555702211
7458,1.0,5555702212
7459,1.0,5555702213
7460,1.0,5555702214
7461,1.0,5555702215
7462,1.0,5555702216
7463,,5555702217
7464,,5555702218
7465,1.0,5555702219
7466,1.0,5555702220
7467,1.0,5555702221
7468,1.0,5555702222
7469,1.0,5555702223
7470,1.0,5555702224
7471,,5555702225
7472,1.0,5555702226
7473,1.0,5555702227
7474,1.0,5555702228
7475,1.0,5555702229
7476,1.0,5555702230
7477,1.0,5555702231
7478,1.0,5555702232
7479,,5555702233
7480,1.0,5555702234
7481,1.0,5555702235
7482,1.0,5555702236
7483,1.0,5555702237
7484,,5555702238
7485,,5555702239
7486,1.0,5555702240
7487,1.0,5555702241
7488,1.0,5555702242
7489,1.0,5555702243
7490,,5555702244
7491,,5555702245
7492,,5555702246
7493,,5555702247
7494,1.0,5555702248
7495,1.0,5555702249
7496,1.0,5555702250
7497,1.0,5555702251
7498,,5555702252
7499,1.0,5555702253
7500,1.0,5555702254
7501,1.0,5555702255
7502,1.0,5555702256
7503,1.0,5555702257
7504,1.0,5555702258
7505,1.0,5555702259
7506,1.0,5555702260
7507,1.0,5555702261
7508,1.0,5555702262
7509,,5555702263
7510,1.0,5555702264
7511,1.0,5555702265
7512,1.0,5555702266
7513,1.0,5555702267
7514,1.0,5555702268
7515,1.0,5555702269
7516,1.0,5555702270
7517,1.0,5555702271
7518,1.0,5555702272
7519,1.0,5555702273
7520,,5555702274
7521,1.0,5555702275
7522,1.0,5555702276
7523,1.0,5555702277
7524,,5555702278
7525,1.0,5555702279
7526,1.0,5555702280
7527,1.0,5555702281
7528,,5555702282
7529,1.0,5555702283
7530,,5555702284
7531,1.0,5555702285
7532,1.0,5555702286
7533,1.0,5555702287
7534,,5555702288
7535,1.0,5555702289
7536,1.0,5555702290
7537,1.0,5555702291
7538,1.0,5555702292
7539,1.0,5555702293
7540,1.0,5555702294
7541,1.0,5555702295
7542,1.0,5555702296
7543,1.0,5555702297
7544,,5555702298
7545,1.0,5555702299
7546,1.0,5555702300
7547,,5555702301
7548,1.0,5555702302
7549,1.0,5555702303
7550,1.0,5555702304
7551,1.0,5555702305
7552,1.0,5555702306
7553,1.0,5555702307
7554,1.0,5555702308
7555,1.0,5555702309
7556,,5555702310
7557,1.0,5555702311
7558,1.0,5555702312
7559,,5555702313
7560,1.0,5555702314
7561,1.0,5555702315
7562,1.0,5555702316
7563,1.0,5555702317
7564,1.0,5555702318
7565,1.0,5555702319
7566,,5555702320
7567,1.0,5555702321
7568,,5555702322
7569,,5555702323
7570,,5555702324
7571,1.0,5555702325
7572,,5555702326
7573,1.0,5555702327
7574,,5555702328
7575,1.0,5555702329
7576,1.0,5555702330
7577,1.0,5555702331
7578,1.0,5555702332
7579,1.0,5555702333
7580,1.0,5555702334
7581,1.0,5555702335
7582,1.0,5555702336
7583,1.0,5555702337
7584,1.0,5555702338
7585,1.0,5555702339
7586,,5555702340
7587,1.0,5555702341
7588,1.0,5555702342
7589,,5555702343
7590,,5555702344
7591,1.0,5555702345
7592,1.0,5555702346
7593,1.0,5555702347
7594,1.0,5555702348
7595,,5555702349
7596,1.0,5555702350
7597,,5555702351
7598,1.0,5555702352
7599,1.0,5555702353
7600,1.0,5555702354
7601,1.0,5555702355
7602,1.0,5555702356
7603,1.0,5555702357
7604,1.0,5555702358
7605,1.0,5555702359
7606,1.0,5555702360
7607,,5555702361
7608,1.0,5555702362
7609,,5555702363
7610,1.0,5555702364
7611,1.0,5555702365
7612,1.0,5555702366
7613,,5555702367
7614,1.0,5555702368
7615,,5555702369
7616,1.0,5555702370
7617,1.0,5555702371
7618,,5555702372
7619,1.0,5555702373
7620,1.0,5555702374
7621,,5555702375
7622,1.0,5555702376
7623,1.0,5555702377
7624,,5555702378
7625,1.0,5555702379
7626,1.0,5555702380
7627,,5555702381
7628,1.0,5555702382
7629,1.0,5555702383
7630,1.0,5555702384
7631,1.0,5555702385
7632,1.0,5555702386
7633,,5555702387
7634,1.0,5555702388
7635,1.0,5555702389
7636,,5555702390
7637,,5555702391
7638,1.0,5555702392
7639,1.0,5555702393
7640,,5555702394
7641,,5555702395
7642,1.0,5555702396
7643,,5555702397
7644,1.0,5555702398
7645,1.0,5555702399
7646,1.0,5555702400
7647,,5555702401
7648,,5555702402
7649,,5555702403
7650,1.0,5555702404
7651,1.0,5555702405
7652,1.0,5555702406
7653,1.0,5555702407
7654,1.0,5555702408
7655,1.0,5555702409
7656,1.0,5555702410
7657,,5555702411
7658,,5555702412
7659,1.0,5555702413
7660,1.0,5555702414
7661,1.0,5555702415
7662,1.0,5555702416
7663,,5555702417
7664,1.0,5555702418
7665,,5555702419
7666,1.0,5555702420
7667,1.0,5555702421
7668,1.0,5555702422
7669,,5555702423
7670,1.0,5555702424
7671,1.0,5555702425
7672,,5555702426
7673,1.0,5555702427
7674,,5555702428
7675,,5555702429
7676,1.0,5555702430
7677,1.0,5555702431
7678,1.0,5555702432
7679,1.0,5555702433
7680,,5555702434
7681,1.0,5555702435
7682,1.0,5555702436
7683,1.0,5555702437
7684,1.0,5555702438
7685,1.0,5555702439
7686,,5555702440
7687,1.0,5555702441
7688,1.0,5555702442
7689,,5555702443
7690,1.0,5555702444
7691,1.0,5555702445
7692,,5555702446
7693,1.0,5555702447
7694,1.0,5555702448
7695,1.0,5555702449
7696,1.0,5555702450
7697,1.0,5555702451
7698,1.0,5555702452
7699,1.0,5555702453
7700,1.0,5555702454
7701,1.0,5555702455
7702,1.0,5555702456
7703,,5555702457
7704,1.0,5555702458
7705,1.0,5555702459
7706,1.0,5555702460
7707,1.0,5555702461
7708,1.0,5555702462
7709,1.0,5555702463
7710,,5555702464
7711,1.0,5555702465
7712,1.0,5555702466
7713,,5555702467
7714,,5555702468
7715,1.0,5555702469
7716,,5555702470
7717,1.0,5555702471
7718,,5555702472
7719,1.0,5555702473
7720,1.0,5555702474
7721,,5555702475
7722,1.0,5555702476
7723,,5555702477
7724,1.0,5555702478
7725,1.0,5555702479
7726,,5555702480
7727,,5555702481
7728,1.0,5555702482
7729,1.0,5555702483
7730,1.0,5555702484
7731,1.0,5555702485
7732,1.0,5555702486
7733,1.0,5555702487
7734,1.0,5555702488
7735,1.0,5555702489
7736,1.0,5555702490
7737,,5555702491
7738,1.0,5555702492
7739,1.0,5555702493
7740,1.0,5555702494
7741,1.0,5555702495
7742,1.0,5555702496
7743,1.0,5555702497
7744,,5555702498
7745,1.0,5555702499
7746,1.0,5555702500
7747,1.0,5555702501
7748,,5555702502
7749,1.0,5555702503
7750,1.0,5555702504
7751,,5555702505
7752,1.0,5555702506
7753,,5555702507
7754,1.0,5555702508
7755,,5555702509
7756,1.0,5555702510
7757,,5555702511
7758,1.0,5555702512
7759,,5555702513
7760,1.0,5555702514
7761,,5555702515
7762,1.0,5555702516
7763,1.0,5555702517
7764,,5555702518
7765,1.0,5555702519
7766,1.0,5555702520
7767,1.0,5555702521
7768,1.0,5555702522
7769,1.0,5555702523
7770,1.0,5555702524
7771,1.0,5555702525
7772,,5555702526
7773,1.0,5555702527
7774,1.0,5555702528
7775,1.0,5555702529
7776,1.0,5555702530
7777,1.0,5555702531
7778,,5555702532
7779,,5555702533
7780,1.0,5555702534
7781,1.0,5555702535
7782,,5555702536
7783,1.0,5555702537
7784,1.0,5555702538
7785,1.0,5555702539
7786,1.0,5555702540
7787,1.0,5555702541
7788,,5555702542
7789,1.0,5555702543
7790,1.0,5555702544
7791,1.0,5555702545
7792,1.0,5555702546
7793,1.0,5555702547
7794,1.0,5555702548
7795,1.0,5555702549
7796,1.0,5555702550
7797,1.0,5555702551
7798,,5555702552
7799,,5555702553
7800,,5555702554
7801,,5555702555
7802,1.0,5555702556
7803,1.0,5555702557
7804,,5555702558
7805,,5555702559
7806,,5555702560
7807,1.0,5555702561
7808,1.0,5555702562
7809,,5555702563
7810,1.0,5555702564
7811,1.0,5555702565
7812,1.0,5555702566
7813,,5555702567
7814,,5555702568
7815,1.0,5555702569
7816,,5555702570
7817,,5555702571
7818,1.0,5555702572
7819,1.0,5555702573
7820,1.0,5555702574
7821,1.0,5555702575
7822,,5555702576
7823,1.0,5555702577
7824,1.0,5555702578
7825,1.0,5555702579
7826,1.0,5555702580
7827,1.0,5555702581
7828,1.0,5555702582
7829,1.0,5555702583
7830,1.0,5555702584
7831,1.0,5555702585
7832,1.0,5555702586
7833,1.0,5555702587
7834,,5555702588
7835,1.0,5555702589
7836,,5555702590
7837,1.0,5555702591
7838,,5555702592
7839,,5555702593
7840,1.0,5555702594
7841,,5555702595
7842,1.0,5555702596
7843,1.0,5555702597
7844,,5555702598
7845,1.0,5555702599
7846,1.0,5555702600
7847,1.0,5555702601
7848,1.0,5555702602
7849,,5555702603
7850,,5555702604
7851,,5555702605
7852,1.0,5555702606
7853,1.0,5555702607
7854,,5555702608
7855,,5555702609
7856,1.0,5555702610
7857,,5555702611
7858,1.0,5555702612
7859,,5555702613
7860,,5555702614
7861,,5555702615
7862,1.0,5555702616
7863,,5555702617
7864,1.0,5555702618
7865,1.0,5555702619
7866,1.0,5555702620
7867,,5555702621
7868,1.0,5555702622
7869,1.0,5555702623
7870,,5555702624
7871,,5555702625
7872,1.0,5555702626
7873,1.0,5555702627
7874,1.0,5555702628
7875,1.0,5555702629
7876,1.0,5555702630
7877,1.0,5555702631
7878,1.0,5555702632
7879,1.0,5555702633
7880,1.0,5555702634
7881,,5555702635
7882,1.0,5555702636
7883,,5555702637
7884,,5555702638
7885,,5555702639
7886,,5555702640
7887,,5555702641
7888,,5555702642
7889,,5555702643
7890,1.0,5555702644
7891,,5555702645
7892,1.0,5555702646
7893,1.0,5555702647
7894,1.0,5555702648
7895,,5555702649
7896,1.0,5555702650
7897,1.0,5555702651
7898,1.0,5555702652
7899,,5555702653
7900,1.0,5555702654
7901,1.0,5555702655
7902,,5555702656
7903,,5555702657
7904,1.0,5555702658
7905,1.0,5555702659
7906,,5555702660
7907,1.0,5555702661
7908,1.0,5555702662
7909,1.0,5555702663
7910,1.0,5555702664
7911,,5555702665
7912,,5555702666
7913,1.0,5555702667
7914,1.0,5555702668
7915,,5555702669
7916,,5555702670
7917,1.0,5555702671
7918,1.0,5555702672
7919,1.0,5555702673
7920,1.0,5555702674
7921,,5555702675
7922,1.0,5555702676
7923,1.0,5555702677
7924,1.0,5555702678
7925,1.0,5555702679
7926,1.0,5555702680
7927,1.0,5555702681
7928,1.0,5555702682
7929,,5555702683
7930,1.0,5555702684
7931,1.0,5555702685
7932,,5555702686
7933,1.0,5555702687
7934,,5555702688
7935,1.0,5555702689
7936,,5555702690
7937,,5555702691
7938,,5555702692
7939,1.0,5555702693
7940,1.0,5555702694
7941,,5555702695
7942,1.0,5555702696
7943,1.0,5555702697
7944,,5555702698
7945,,5555702699
7946,,5555702700
7947,,5555702701
7948,,5555702702
7949,,5555702703
7950,,5555702704
7951,1.0,5555702705
7952,1.0,5555702706
7953,1.0,5555702707
7954,1.0,5555702708
7955,1.0,5555702709
7956,,5555702710
7957,1.0,5555702711
7958,,5555702712
7959,1.0,5555702713
7960,1.0,5555702714
7961,1.0,5555702715
7962,1.0,5555702716
7963,1.0,5555702717
7964,1.0,5555702718
7965,1.0,5555702719
7966,,5555702720
7967,1.0,5555702721
7968,1.0,5555702722
7969,1.0,5555702723
7970,,5555702724
7971,,5555702725
7972,1.0,5555702726
7973,1.0,5555702727
7974,,5555702728
7975,1.0,5555702729
7976,1.0,5555702730
7977,,5555702731
7978,1.0,5555702732
7979,1.0,5555702733
7980,,5555702734
7981,,5555702735
7982,1.0,5555702736
7983,1.0,5555702737
7984,,5555702738
7985,,5555702739
7986,,5555702740
7987,1.0,5555702741
7988,1.0,5555702742
7989,1.0,5555702743
7990,1.0,5555702744
7991,1.0,5555702745
7992,1.0,5555702746
7993,,5555702747
7994,1.0,5555702748
7995,1.0,5555702749
7996,1.0,5555702750
7997,1.0,5555702751
7998,1.0,5555702752
7999,,5555702753
8000,,5555702754
8001,1.0,5555702755
8002,1.0,5555702756
8003,1.0,5555702757
8004,1.0,5555702758
8005,1.0,5555702759
8006,1.0,5555702760
8007,,5555702761
8008,1.0,5555702762
8009,1.0,5555702763
8010,1.0,5555702764
8011,1.0,5555702765
8012,1.0,5555702766
8013,,5555702767
8014,1.0,5555702768
8015,1.0,5555702769
8016,1.0,5555702770
8017,,5555702771
8018,1.0,5555702772
8019,1.0,5555702773
8020,1.0,5555702774
8021,1.0,5555702775
8022,1.0,5555702776
8023,1.0,5555702777
8024,1.0,5555702778
8025,,5555702779
8026,1.0,5555702780
8027,1.0,5555702781
8028,1.0,5555702782
8029,1.0,5555702783
8030,,5555702784
8031,1.0,5555702785
8032,1.0,5555702786
8033,,5555702787
8034,,5555702788
8035,1.0,5555702789
8036,1.0,5555702790
8037,,5555702791
8038,,5555702792
8039,1.0,5555702793
8040,,5555702794
8041,1.0,5555702795
8042,1.0,5555702796
8043,,5555702797
8044,1.0,5555702798
8045,,5555702799
8046,,5555702800
8047,,5555702801
8048,1.0,5555702802
8049,,5555702803
8050,1.0,5555702804
8051,,5555702805
8052,,5555702806
8053,1.0,5555702807
8054,1.0,5555702808
8055,1.0,5555702809
8056,,5555702810
8057,1.0,5555702811
8058,1.0,5555702812
8059,1.0,5555702813
8060,1.0,5555702814
8061,1.0,5555702815
8062,1.0,5555702816
8063,,5555702817
8064,,5555702818
8065,1.0,5555702819
8066,1.0,5555702820
8067,1.0,5555702821
8068,1.0,5555702822
8069,1.0,5555702823
8070,1.0,5555702824
8071,1.0,5555702825
8072,1.0,5555702826
8073,1.0,5555702827
8074,1.0,5555702828
8075,,5555702829
8076,1.0,5555702830
8077,1.0,5555702831
8078,1.0,5555702832
8079,1.0,5555702833
8080,1.0,5555702834
8081,1.0,5555702835
8082,1.0,5555702836
8083,1.0,5555702837
8084,,5555702838
8085,,5555702839
8086,1.0,5555702840
8087,,5555702841
8088,1.0,5555702842
8089,1.0,5555702843
8090,1.0,5555702844
8091,1.0,5555702845
8092,1.0,5555702846
8093,1.0,5555702847
8094,,5555702848
8095,,5555702849
8096,1.0,5555702850
8097,,5555702851
8098,1.0,5555702852
8099,1.0,5555702853
8100,,5555702854
8101,1.0,5555702855
8102,1.0,5555702856
8103,1.0,5555702857
8104,1.0,5555702858
8105,,5555702859
8106,1.0,5555702860
8107,,5555702861
8108,,5555702862
8109,1.0,5555702863
8110,1.0,5555702864
8111,1.0,5555702865
8112,1.0,5555702866
8113,1.0,5555702867
8114,,5555702868
8115,1.0,5555702869
8116,1.0,5555702870
8117,1.0,5555702871
8118,1.0,5555702872
8119,1.0,5555702873
8120,1.0,5555702874
8121,1.0,5555702875
8122,1.0,5555702876
8123,,5555702877
8124,,5555702878
8125,,5555702879
8126,,5555702880
8127,1.0,5555702881
8128,,5555702882
8129,,5555702883
8130,1.0,5555702884
8131,1.0,5555702885
8132,1.0,5555702886
8133,,5555702887
8134,,5555702888
8135,1.0,5555702889
8136,1.0,5555702890
8137,,5555702891
8138,1.0,5555702892
8139,1.0,5555702893
8140,1.0,5555702894
8141,1.0,5555702895
8142,,5555702896
8143,,5555702897
8144,,5555702898
8145,1.0,5555702899
8146,,5555702900
8147,,5555702901
8148,1.0,5555702902
8149,1.0,5555702903
8150,,5555702904
8151,1.0,5555702905
8152,,5555702906
8153,1.0,5555702907
8154,1.0,5555702908
8155,1.0,5555702909
8156,1.0,5555702910
8157,,5555702911
8158,,5555702912
8159,1.0,5555702913
8160,1.0,5555702914
8161,1.0,5555702915
8162,1.0,5555702916
8163,1.0,5555702917
8164,,5555702918
8165,,5555702919
8166,1.0,5555702920
8167,1.0,5555702921
8168,,5555702922
8169,,5555702923
8170,1.0,5555702924
8171,,5555702925
8172,,5555702926
8173,1.0,5555702927
8174,,5555702928
8175,1.0,5555702929
8176,1.0,5555702930
8177,,5555702931
8178,,5555702932
8179,1.0,5555702933
8180,1.0,5555702934
8181,1.0,5555702935
8182,,5555702936
8183,1.0,5555702937
8184,1.0,5555702938
8185,1.0,5555702939
8186,1.0,5555702940
8187,1.0,5555702941
8188,,5555702942
8189,,5555702943
8190,1.0,5555702944
8191,,5555702945
8192,1.0,5555702946
8193,1.0,5555702947
8194,,5555702948
8195,,5555702949
8196,1.0,5555702950
8197,1.0,5555702951
8198,1.0,5555702952
8199,1.0,5555702953
8200,1.0,5555702954
8201,1.0,5555702955
8202,1.0,5555702956
8203,,5555702957
8204,1.0,5555702958
8205,,5555702959
8206,,5555702960
8207,1.0,5555702961
8208,1.0,5555702962
8209,,5555702963
8210,,5555702964
8211,,5555702965
8212,1.0,5555702966
8213,,5555702967
8214,1.0,5555702968
8215,,5555702969
8216,,5555702970
8217,,5555702971
8218,1.0,5555702972
8219,1.0,5555702973
8220,,5555702974
8221,,5555702975
8222,,5555702976
8223,,5555702977
8224,1.0,5555702978
8225,,5555702979
8226,,5555702980
8227,1.0,5555702981
8228,1.0,5555702982
8229,,5555702983
8230,1.0,5555702984
8231,1.0,5555702985
8232,1.0,5555702986
8233,1.0,5555702987
8234,1.0,5555702988
8235,,5555702989
8236,,5555702990
8237,1.0,5555702991
8238,1.0,5555702992
8239,1.0,5555702993
8240,1.0,5555702994
8241,1.0,5555702995
8242,1.0,5555702996
8243,,5555702997
8244,1.0,5555702998
8245,1.0,5555702999
8246,1.0,5555703000
8247,,5555703001
8248,1.0,5555703002
8249,1.0,5555703003
8250,,5555703004
8251,1.0,5555703005
8252,,5555703006
8253,1.0,5555703007
8254,1.0,5555703008
8255,,5555703009
8256,,5555703010
8257,1.0,5555703011
8258,,5555703012
8259,,5555703013
8260,1.0,5555703014
8261,1.0,5555703015
8262,1.0,5555703016
8263,1.0,5555703017
8264,1.0,5555703018
8265,1.0,5555703019
8266,1.0,5555703020
8267,1.0,5555703021
8268,1.0,5555703022
8269,,5555703023
